values; percentile
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.41
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.42
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.43
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.44
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.45
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.46
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.47
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.48
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.49
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.50
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.51
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.52
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.53
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.54
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.55
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.56
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.57
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.58
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.59
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.60
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.61
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.62
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
8.02; 0.63
