values; percentile
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.07; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
